Date,Time,headline,summary,open,high,low,close,volume,daily_gap,sentiment,sentiment_score
2024-07-31,09:30,"Dow Jones Futures Rise As Microsoft, AMD Earnings Ease AI Fears; Fed Pivot Looms","Microsoft Azure cloud growth fell short, but eased AI spending fears. AMD spiked and Nvidia jumped. A Fed pivot is on tap.",112.299,115.77,110.88,114.1017,146489884.0,0.016052680789677445,Positive,0.99992704
2024-07-31,09:30,3 Overvalued Tech Stocks That Could Plunge in Q3,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,112.299,115.77,110.88,114.1017,146489884.0,0.016052680789677445,Neutral,0.9999907
2024-07-31,09:30,Forget Nvidia: Billionaire Ken Griffin Raised His Position in This Rival AI Stock by More Than 500%,Griffin increased his position in a company that's reported a triple-digit increase in AI revenue.,112.299,115.77,110.88,114.1017,146489884.0,0.016052680789677445,Positive,0.9999964
2024-07-31,09:30,3 Stocks With the Largest 52-Week Gains,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,112.299,115.77,110.88,114.1017,146489884.0,0.016052680789677445,Neutral,0.9999907
2024-07-31,09:30,Microsoft’s AI Dreams Make for an Expensive Reality,Microsoft  artificial-intelligence ambitions are putting up some big numbers.  The $3 trillion software giant’s fiscal fourth-quarter results late Tuesday showed a couple notable trends.  Microsoft also spent an eye-popping $19 billion in cash capital expenditures and equipment purchased under finance leases during the quarter.,112.299,115.77,110.88,114.1017,146489884.0,0.016052680789677445,Positive,0.58642715
2024-08-01,12:30,Nvidia Only Has A Few Key Customers And They're Warning You,"Nvidia Corporation's double-digit returns are driven by demand from key customers, but concerns arise over overspending and profitability. Read more on NVDA update.",112.0049973,112.16,108.43,109.010101,64696302.0,0.02673895247707839,Positive,0.97586936
2024-08-01,12:30,Is Nvidia's Momentum Over? Here's What History Says.,It's important to look into the past... and ahead to the long term.,112.0049973,112.16,108.43,109.010101,64696302.0,0.02673895247707839,Neutral,0.9999958
2024-08-01,12:30,10 Information Technology Stocks With Whale Alerts In Today's Session,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,112.0049973,112.16,108.43,109.010101,64696302.0,0.02673895247707839,Neutral,0.9999907
2024-08-01,11:30,Nvidia: Key Implications From AMD's Q2 Earnings,Advanced Micro Devices' Q2 earnings could impact Nvidia's data center GPU business and potential for growth through 2025. Click for more on AMD and NVDA stocks.,114.23,114.345,111.67,112.010002,55098465.0,0.019434456797688907,Negative,0.9967045
2024-08-01,11:30,The Next Nvidia? 7 Things to Know as AI Chipmaker Cerebras Files for an IPO.,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,114.23,114.345,111.67,112.010002,55098465.0,0.019434456797688907,Neutral,0.9999907
2024-08-01,11:30,"NVIDIA, Maplebear And 2 Other Stocks Insiders Are Selling",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,114.23,114.345,111.67,112.010002,55098465.0,0.019434456797688907,Neutral,0.9999907
2024-08-01,10:30,Tech Market Sell-Off: 2 Stocks to Buy in 2024 Before It's Too late,Alphabet and Nvidia are worth picking up after their recent slides.,116.41,116.76,113.059998,114.23,70536021.0,0.01872691349540411,Neutral,0.9999995
2024-08-01,10:30,July’s ‘furious rotation’ was a catch-up for global equities that lagged in Q2 - DataTrek,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,116.41,116.76,113.059998,114.23,70536021.0,0.01872691349540411,Neutral,0.9999907
2024-08-02,12:30,Elliott Management Warns That Nvidia Stock Is in a Bubble,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,107.21,107.36,104.7565,104.835,41520288.0,0.022152784255200075,Neutral,0.9999907
2024-08-02,12:30,10 Information Technology Stocks With Whale Alerts In Today's Session,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,107.21,107.36,104.7565,104.835,41520288.0,0.022152784255200075,Neutral,0.9999907
2024-08-02,12:30,NVDA Stock Alert: Antitrust Officials Are Launching Their Probe Into Nvidia,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,107.21,107.36,104.7565,104.835,41520288.0,0.022152784255200075,Neutral,0.9999907
2024-08-02,10:30,"Nasdaq slams into correction territory, Dow dives as jobs report stokes recession fears",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,103.915,106.28,102.41,105.9339,66201323.0,0.019428378963575882,Neutral,0.9999907
2024-08-05,10:30,SPY: No Real Reasons To Panic,"The U.S. economy remains strong, supported by healthy corporate performance, as evidenced by robust Q2 earnings and a positive outlook for the rest of 2024. Read more here.",98.9,102.2089,98.6,100.63,69152526.0,0.017492416582406366,Positive,1
2024-08-05,10:30,"What Are Stock Bubbles And When Do They Burst? What To Know As Nvidia, Tech Sector Sink",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,98.9,102.2089,98.6,100.63,69152526.0,0.017492416582406366,Neutral,0.9999907
2024-08-05,10:30,What's Going On With Super Micro Stock Monday?,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,98.9,102.2089,98.6,100.63,69152526.0,0.017492416582406366,Neutral,0.9999907
2024-08-05,09:30,Market Momentum: Your Weekly Financial Forecast,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,92.059998,102.36,90.69,98.915,219717072.0,0.07446233053361584,Neutral,0.9999907
2024-08-05,09:30,The Mega Cap And AI Bubble And The Generational Rotation,"Rising unemployment and recession risks signal caution in the stock market, with the potential for a 30% decline. Click here to read more.",92.059998,102.36,90.69,98.915,219717072.0,0.07446233053361584,Negative,0.98651415
2024-08-05,09:30,"Video: Nasdaq 100 Movers: NVDA, MDLZ",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,92.059998,102.36,90.69,98.915,219717072.0,0.07446233053361584,Neutral,0.9999907
2024-08-05,09:30,Software stocks drop across board amid broader market sell-off,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,92.059998,102.36,90.69,98.915,219717072.0,0.07446233053361584,Neutral,0.9999907
2024-08-06,11:30,AMD: Collapse Is Overstated - Consider Buying The Fear,"Advanced Micro Devices, Inc. investors have endured a hammering as the stock collapsed 45% from its early 2024 highs. Learn more about AMD stock here.",103.9,106.040001,103.875,105.48,37350529.0,0.015206929740134727,Negative,0.78744966
2024-08-06,11:30,Fidelity International Discovery Fund Q2 2024 Review,"For Q2 2024, Fidelity International Discovery Fund's Retail Class shares gained 1.50%, outpacing the -0.30% result of the benchmark Index. Click here for more.",103.9,106.040001,103.875,105.48,37350529.0,0.015206929740134727,Positive,0.9983669
2024-08-06,11:30,Watch These Nvidia Stock Price Levels as AI Darling Navigates Market Volatility,Shares are Down 26% From Record Close,103.9,106.040001,103.875,105.48,37350529.0,0.015206929740134727,Negative,0.99998665
2024-08-06,11:30,Fidelity Large Cap Stock Fund Q2 2024 Review,Fidelity Large Cap Stock Fund is a diversified domestic equity strategy with a large-cap core orientation.,103.9,106.040001,103.875,105.48,37350529.0,0.015206929740134727,Neutral,0.99580055
2024-08-06,11:30,Looking For Bargains During Market Uncertainty With Steven Cress,Seeking Alpha's VP of Quantitative Strategy Steven Cress shares the importance of detaching emotionally from volatile markets and relying instead on data driven models.,103.9,106.040001,103.875,105.48,37350529.0,0.015206929740134727,Neutral,0.9994388
2024-08-07,15:30,AMD Stock Rises. Intel’s Struggles Could Give It a Win.,"Advanced Micro Devices  stock is still a winner despite the recent pullback in the chip sector, Piper Sandler says.  The  or SOX, which tracks chip stocks, has fallen about 15% so far this quarter, and AMD shares have slumped 8.7% so far this year.",100.36,100.58,98.69,98.75,37695630.0,0.016042247907532878,Positive,0.8805167
2024-08-07,15:30,Big Tech is in 'penalty box' for now: Barclays strategist,"Big Tech stocks are in positive territory following sell-off woes, now pushing the market indexes (^DJI, ^IXIC, ^GSPC) higher in a slow recovery effort. In a note, Barclays Head of US Equity Strategy Venu Krishna wrote that tech leaders are in ""the penalty box"" at this time. Krishna joins the Catalyst team in-studio to talk about the refocus on AI monetization while tech stocks are trading increasingly higher than their earnings. ""If you look at Meta (META), they posted very good numbers on digital ads. If you look at Amazon (AMZN), they posted very good numbers on their AWS side. And so if you look at individual names, they are checking the box,"" Krishna tells Yahoo Finance. ""But clearly as the focus changes on onto the monetization of AI, from here on you don't want to pay very high multiples and you want to see actually the monetization showing up in earnings. And clearly this is a secular trend..."" Krishna goes on to give his year-end forecast for the S&P 500 (^GSPC) and communicate how he sees the rest of the market (^DJI, ^IXIC) reacting to third quarter earnings forecasts. For more expert insight and the latest market action, click here to watch this full episode of Catalysts. This post was written by Luke Carberry Mogan.",100.36,100.58,98.69,98.75,37695630.0,0.016042247907532878,Positive,0.99939656
2024-08-07,13:30,AMD Stock Is a Buy Thanks to This Improving Metric,A growing niche in the chip industry is set to transform AMD.,102.25,102.8,99.41,100.41,51727967.0,0.017995110024449913,Positive,0.9981857
2024-08-07,13:30,"'Magnificent Seven' rebounds, Nvidia leads the charge","The ""Magnificent Seven"" - Amazon (AMZN), Apple (AAPL), Alphabet (GOOG, GOOGL), Nvidia (NVDA), Meta (META), Microsoft (MSFT), and Tesla (TSLA) - which sustained heavy losses of around $653 billion in a recent sell-off on Monday, is already rebounding from some of those losses with chip giant Nvidia leading the charge. Morning Brief Anchors Brad Smith and Seana Smith break down the data surrounding the big moves.  For more expert insight and the latest market action, click here to watch this full episode of Morning Brief. This post was written by Nicholas Jacobino",102.25,102.8,99.41,100.41,51727967.0,0.017995110024449913,Neutral,0.90564865
2024-08-07,13:30,Dow Jones Rallies 300 Points; Nvidia Partner Super Micro Plunges On Earnings (Live Coverage),"Stock Market Today: The Dow Jones rallied 300 points Wednesday, as Nvidia partner Super Micro plunged on weak earnings results.",102.25,102.8,99.41,100.41,51727967.0,0.017995110024449913,Negative,0.99999917
2024-08-07,12:30,Super Micro Computer Q2 Analysis: Can A Nvidia Rebound Resonate Here?,null,103.81,103.94,101.57,102.25,37899748.0,0.015027454002504598,NEUTRAL,0
2024-08-07,12:30,10 Information Technology Stocks Whale Activity In Today's Session,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,103.81,103.94,101.57,102.25,37899748.0,0.015027454002504598,Neutral,0.9999907
2024-08-07,12:30,Nvidia Options Trade: Get Paid More When the Stock Goes Down!,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,103.81,103.94,101.57,102.25,37899748.0,0.015027454002504598,Neutral,0.9999907
2024-08-07,12:30,SoundHound AI (SOUN) Q2 Pre-Earnings: Here’s What to Expect From This Penny Stock,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,103.81,103.94,101.57,102.25,37899748.0,0.015027454002504598,Neutral,0.9999907
2024-08-07,09:30,Nvidia Stock Rising Again. How Super Micro Allayed AI Chip Fears.,"Nvidia was edging up early Wednesday, after one of the chip maker’s partners said a reported delay in next-generation processor shipments shouldn’t be a major issue.  Nvidia  shares were up 1.4% at $105.71 in premarket trading.  Nvidia could be benefiting from some bargain hunting with the stock down 23% over the past month, after server maker  Super Micro Computer  reiterated there is strong demand for artificial-intelligence infrastructure as it gave a stronger-than-expected sales forecast in its own earnings Tuesday.",107.82,108.8,104.29,104.73,104921272.0,0.02865887590428482,Positive,1
2024-08-07,09:30,"Apple Retains $3T Status, Nvidia Does Not As Market Overcomes Volatility",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,107.82,108.8,104.29,104.73,104921272.0,0.02865887590428482,Neutral,0.9999907
2024-08-07,09:30,LRT Capital Management July 2024 Investor Update,"For the month of July, LRT Capital Management strategy was down -3.31%, bringing overall results to +8.71% for the year. Click here to read the full fund letter.",107.82,108.8,104.29,104.73,104921272.0,0.02865887590428482,Negative,0.9984633
2024-08-07,09:30,Here's the Hands-Down Best Stock-Split Stock to Buy in August Despite the Market Sell-Off,"Hint: It's not Nvidia, Chipotle, or Walmart.",107.82,108.8,104.29,104.73,104921272.0,0.02865887590428482,Neutral,0.99999225
2024-08-07,09:30,SMCI Stock Split Alert: Is Super Micro a Buy on the 10-for-1 Split News?,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,107.82,108.8,104.29,104.73,104921272.0,0.02865887590428482,Neutral,0.9999907
2024-08-07,09:30,The 3 Best Semiconductors Stocks to Buy in August 2024,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,107.82,108.8,104.29,104.73,104921272.0,0.02865887590428482,Neutral,0.9999907
2024-08-12,09:30,"Why Nvidia, Tesla are betting on AI-powered humanoid robots","A new wave of humanoid robots is threatening to shake up the labor market. Built like humans and fueled by artificial intelligence, the machines are learning to tackle complicated tasks at a rapid rate. The advancement of generative AI is supercharging how quickly humanoids can learn, backed by vast amounts of data and high-powered chips. Chipmaker Nvidia (NVDA) has doubled down on its future, building out an ecosystem that enables robotics makers to customize their products. The Isaac robotics platform, which includes generative AI foundation models and tools, allow developers to simulate real- world movements in the digital world, while Nvidia’s Thor system-on-a-chip (SOC) provides the computing power needed to drive the transformation. Already, Tesla (TSLA), Amazon (AMZN) and others are incorporating humanoids in their work spaces. At a recent shareholder meeting, Tesla CEO Elon Musk said the machines had the potential to propel the EV maker into a $25 trillion market cap company. Tesla is looking to capture the market by integrating its Optimus humanoid into factory floors. Musk has said two robots have already been deployed at the company’s Fremont, California factory and predicted “a few thousand” Optimus robots to be working by 2025. But the company faces plenty of competition. Austin-based Apptronik has already signed partnerships with logistics firm GXO and Mercedes-Benz to deploy its humanoids to their floors, while Amazon has begun using Agility’s Digit robot in its test facility. Watch to see what’s NEXT in humanoid robots. If you’re going to future-proof your portfolio, you need to know what’s NEXT. In this series, Yahoo Finance will feature stories that give a glimpse at the future, and show how companies are making big moves today that will matter tomorrow. For more on our NEXT series, click here, and tune in to Yahoo Finance Live for more expert insight and the latest market action, Monday through Friday.",106.32,111.07,101.0,110.059998,102807482.0,0.03517680586907449,Neutral,0.9863127
2024-08-12,09:30,Pay Attention To Change In Stock Market Reaction – Heavy Momo Losses – Hopium For A Rally,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,106.32,111.07,101.0,110.059998,102807482.0,0.03517680586907449,Neutral,0.9999907
2024-08-14,09:30,Lee Ainslie's Strategic Moves in Q2 2024: A Deep Dive into Coupang Inc's Significant Reduction,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,118.49,118.6,114.07,115.7801,122788831.0,0.022870284412186602,Neutral,0.9999907
2024-08-14,09:30,Ken Fisher's Strategic Moves in Q2 2024: A Closer Look at Canadian Natural Resources Ltd,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,118.49,118.6,114.07,115.7801,122788831.0,0.022870284412186602,Neutral,0.9999907
2024-08-14,09:30,Joel Greenblatt Amplifies S&P 500 ETF Trust Holdings in Q2 2024,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,118.49,118.6,114.07,115.7801,122788831.0,0.022870284412186602,Neutral,0.9999907
2024-08-14,09:30,Is Advanced Micro Devices (AMD) the Best Beaten-Down AI Stock to Buy Now?,"We recently published a list of 11 Trending AI Stocks On Latest News and Analyst Ratings. Since Advanced Micro Devices, Inc (NASDAQ:AMD) ranks 3rd on the list, it deserves a deeper look. Investors remain cautious following a major global selloff that shook the markets last week on recession fears. Analyst warnings around sky-high CapEx of tech companies […]",118.49,118.6,114.07,115.7801,122788831.0,0.022870284412186602,Negative,0.99999523
2024-08-14,09:30,"Market Clubhouse Morning Memo - August 14th, 2024 (Trade Strategy For SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META And TSLA)",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,118.49,118.6,114.07,115.7801,122788831.0,0.022870284412186602,Neutral,0.9999907
2024-08-14,09:30,Can AI Manage Money?,"By Christopher Gannatti, CFA One of the biggest discussions regarding artificial intelligence in 2024 concerns job replacement versus job...",118.49,118.6,114.07,115.7801,122788831.0,0.022870284412186602,Neutral,0.52282417
2024-08-14,09:30,Nvidia Stock Edges Up. Market Concerns About Hefty AI Spending Are Easing.,Nvidia was rising Wednesday.  The chip maker stock looks to be riding high on the market’s ‘everything rally’ on Tuesday where the stock market rallied across the board and tech stocks leading the gain.  Nvidia  shares were up 0.6% at $117 in premarket trading.,118.49,118.6,114.07,115.7801,122788831.0,0.022870284412186602,Positive,0.99998474
2024-08-15,09:30,Nvidia Stock: Not The Time To Buy The Dip,"Nvidia Corporation has a great track record of exceeding analysts' forecasts, but these expectations only get higher. Click for my NVDA earnings preview.",118.92,121.059998,117.47,120.88,98148596.0,0.016481668348469508,Positive,1
2024-08-15,09:30,Invesco Rising Dividends Fund Q2 2024 Review,Invesco Rising Dividends Fund underperformed its benchmark in Q2 2024. Click here to read the full fund letter.,118.92,121.059998,117.47,120.88,98148596.0,0.016481668348469508,Negative,0.99019474
2024-08-16,09:30,Jefferies expects strong beat in July for Nvidia amid Blackwell delays,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,121.94,125.0,121.18,124.57,101598323.0,0.021567984254551382,Neutral,0.9999907
2024-08-16,09:30,"Artificial Intelligence (AI) Isn't the Top Reason to Buy Nvidia Stock, According to the ""Dean of Valuation."" Here's What He Says Is.","Nvidia needs to do one thing to justify its premium valuation, in Aswath Damodaran's opinion.",121.94,125.0,121.18,124.57,101598323.0,0.021567984254551382,Neutral,0.9669308
2024-08-23,09:30,"Nvidia Is Up 2,000% Since 2019. These WSJ Readers Invested Early.","Nvidia  is the market’s hottest stock.  The stock has more than doubled so far this year, making Nvidia the best performing member of the S&P 500 in 2024, despite recent wobbles.  Nvidia’s chips power the artificial-intelligence systems that have exploded in popularity in the past couple of years.",125.87,129.60001,125.22,129.485,99471311.0,0.02872010804798609,Positive,0.99999964
2024-08-26,09:30,This chart shows the nearly dead-heat returns for Mag 7 stocks and the rest of the S&P,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,129.60001,131.25999,126.66,126.845,103393486.0,0.02125779156961484,Neutral,0.9999907
2024-08-26,09:30,Powell Delivers – Indices Diverge – Mega Cap Tech Lagging,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,129.60001,131.25999,126.66,126.845,103393486.0,0.02125779156961484,Neutral,0.9999907
2024-08-26,09:30,Dow hits all-time high while S&P and Nasdaq dip as rate cuts appear imminent,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,129.60001,131.25999,126.66,126.845,103393486.0,0.02125779156961484,Neutral,0.9999907
2024-08-26,09:30,ASML: No Real Reasons For Bulls To Panic,"Analyzing ASML's recent bear market and potential for growth, despite geopolitical risks from its China exposure.",129.60001,131.25999,126.66,126.845,103393486.0,0.02125779156961484,Neutral,0.9470164
2024-08-26,09:30,Dow hits all-time high and Nasdaq dips as rate cuts appear imminent while NVDA earnings looms,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,129.60001,131.25999,126.66,126.845,103393486.0,0.02125779156961484,Neutral,0.9999907
2024-08-26,09:30,"Taiwan Semiconductor Ramps Up Overseas Investments with $1.95B in Subsidies, Eyes Long-Term Growth",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,129.60001,131.25999,126.66,126.845,103393486.0,0.02125779156961484,Neutral,0.9999907
2024-08-26,09:30,"Arm Stock (NASDAQ:ARM) May Be Broken, But the Growth Story Isn’t",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,129.60001,131.25999,126.66,126.845,103393486.0,0.02125779156961484,Neutral,0.9999907
2024-08-27,09:30,Tuesday Talk: Perils Of Telegramming,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,125.029999,127.61,123.88,127.2016,93846227.0,0.017368639665429376,Neutral,0.9999907
2024-08-27,09:30,"Nasdaq, S&P, and Dow are muted a day after the Dow hit an all-time high",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,125.029999,127.61,123.88,127.2016,93846227.0,0.017368639665429376,Neutral,0.9999907
2024-08-27,09:30,Nvidia Stock: Blackwell Suppliers Shrug Off Delay Ahead Of Q2 Earnings,Nvidia showed an unusual bout of weakness this past month following a report that its new AI chips are delayed. Find out my thoughts on NVDA stock.,125.029999,127.61,123.88,127.2016,93846227.0,0.017368639665429376,Negative,0.88556814
2024-08-28,10:30,Nvidia's Earning Report: Is There Trouble Ahead?,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,127.27,127.57,122.64,123.9901,74409264.0,0.025771195097037777,Neutral,0.9999907
2024-08-28,10:30,Nvidia shares could see $300B swing tied to Q2 earnings: UBS,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,127.27,127.57,122.64,123.9901,74409264.0,0.025771195097037777,Neutral,0.9999907
2024-08-28,10:30,Subtle NVDA Earnings Hint,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,127.27,127.57,122.64,123.9901,74409264.0,0.025771195097037777,Neutral,0.9999907
2024-09-03,09:30,Short Sellers Could be Targeting AI Stocks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,115.26,115.3099,111.78,112.18,117229325.0,0.026722193302099587,Neutral,0.9999907
2024-09-03,09:30,Wall Street Predicted Nvidia Stock Was Headed Lower Before the Company's Q2 Update. Here's What Analysts Think Now.,"Wall Street appears to have a lot of ""bullish bears"" or ""bearish bulls"" when it comes to Nvidia.",115.26,115.3099,111.78,112.18,117229325.0,0.026722193302099587,Neutral,0.890256
2024-09-03,09:30,Nvidia Stock Is Selling Off: It's Not Because Of Blackwell,"Nvidia guided for Q3 revenue of $32.5 billion, once again above consensus estimates. Find out my recommendation for NVDA stock.",115.26,115.3099,111.78,112.18,117229325.0,0.026722193302099587,Positive,1
2024-09-03,09:30,Broadcom Has More Growth In The Tank: Buy Going Into Earnings (Earnings Preview),"Broadcomâs analysts have revised EPS expectations upwards, and I maintain a BUY rating with a price target of $247/share. Find out why AVGO stock is a Buy.",115.26,115.3099,111.78,112.18,117229325.0,0.026722193302099587,Positive,1
2024-09-03,09:30,Nvidia: Digesting Some Growing Pains,"Nvidia's earnings beat expectations, but shares dropped 6% as high investor expectations may have been a factor.",115.26,115.3099,111.78,112.18,117229325.0,0.026722193302099587,Positive,1
2024-09-04,14:30,Nvidia Review: Sequential Revenue Decline In The U.S. (Rating Downgrade),"Despite the AI revolution, Nvidia's current market cap seems to overprice future growth. Click here to read an analysis of NVDA stock now.",108.099998,108.15,105.4,105.955,43757464.0,0.019842720071095662,Neutral,0.999653
2024-09-04,09:30,Nvidia Keeps Falling As DOJ Reportedly Issues Subpoenas In AI Antitrust Probe,The DOJ reportedly has issued subpoenas in a growing antitrust probe over Nvidia's AI dominance. Nvidia stock extended losses overnight.,105.38,108.385,104.12,107.3601,129224624.0,0.01879009299677365,Negative,0.9989465
2024-09-05,10:30,NVDL: Pain Awaits,A look at the risks of holding leveraged ETFs like GraniteShares 2x Long NVDA Daily ETF during uncertain market conditions. Read more on NVDL and Nvidia.,109.18,109.34,106.22,106.295,49465497.0,0.02642425352628691,Negative,0.58172673
2024-09-05,10:30,"Applied Digital private placement to support future growth, says Roth MKM",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,109.18,109.34,106.22,106.295,49465497.0,0.02642425352628691,Neutral,0.9999907
2024-09-05,09:30,Don’t let Wall Street irrationality drive technology decisions,NVIDIA is no startup and being disappointed in a 122% increase to $30bn is flat-out irrational.,105.25,109.6392,105.25,109.079498,109306898.0,0.03638477909738718,Negative,0.9870902
2024-09-05,09:30,"These Stocks Are Moving the Most Today: C3.ai, U.S. Steel, Tesla, Nvidia, NIO, ChargePoint, Broadcom, and More","Shares of C3.ai fall sharply after subscription revenue misses analysts’ forecasts, U.S. Steel rises after sliding on a report that President Joe Biden is moving closer to blocking its sale to Japan’s Nippon Steel, and Tesla stock extends gains.",105.25,109.6392,105.25,109.079498,109306898.0,0.03638477909738718,Negative,0.9997093
2024-09-05,09:30,"1 Stock-Split Artificial Intelligence (AI) Stock to Buy Before It Soars 285%, According to Certain Wall Street Experts",Two Wall Street pundits believe Nvidia could be a $10 trillion company.,105.25,109.6392,105.25,109.079498,109306898.0,0.03638477909738718,Neutral,0.999731
2024-09-10,11:30,Harris Associates Global All Cap Strategy Q2 2024 Commentary,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,107.099998,107.44,104.95,105.455,36994246.0,0.015359458736871322,Neutral,0.9999907
2024-09-10,11:30,Broadcom: A Falling Knife That's Worth Catching,Is Broadcom's AI revenue outlook disappointing investors or is it a buying opportunity? Find out why catching the falling knife may be beneficial.,107.099998,107.44,104.95,105.455,36994246.0,0.015359458736871322,Negative,0.98948264
2024-09-10,11:30,Harris Associates U.S. Concentrated Strategy Q2 2024 Commentary,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,107.099998,107.44,104.95,105.455,36994246.0,0.015359458736871322,Neutral,0.9999907
2024-09-10,11:30,Should Nvidia Investors Be Worried About This Statement from Broadcom's CEO?,Cloud giants are increasingly looking to free themselves from Nvidia.,107.099998,107.44,104.95,105.455,36994246.0,0.015359458736871322,Neutral,0.99986434
2024-09-11,11:30,"Nasdaq, S&P, Dow mixed after core CPI tamps down odds of hefty Fed rate cut",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,109.3,112.87,109.165,112.8275,59793549.0,0.0322735590118939,Neutral,0.9999907
2024-09-11,11:30,Understanding The Opportunities And Challenges Of Investing In Nvidia,"NvidiaÂ Corporation is diversifying beyond hardware into software and services, like NIM and AI Foundry. Learn more on NVDA stock here.",109.3,112.87,109.165,112.8275,59793549.0,0.0322735590118939,Neutral,0.9999906
2024-09-11,11:30,AllianceBernstein L.P. Expands Portfolio with Significant Acquisition of NCR Atleos Corp Shares,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,109.3,112.87,109.165,112.8275,59793549.0,0.0322735590118939,Neutral,0.9999907
2024-09-11,11:30,Morgan Stanley's Strategic Acquisition in BlackRock 2037 Mun Tgt,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,109.3,112.87,109.165,112.8275,59793549.0,0.0322735590118939,Neutral,0.9999907
2024-09-11,11:30,Morgan Stanley's Strategic Reduction in Global Ship Lease Inc Holdings,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,109.3,112.87,109.165,112.8275,59793549.0,0.0322735590118939,Neutral,0.9999907
2024-09-11,11:30,Significant Acquisition by T. Rowe Price Investment Management in Acelyrin Inc,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,109.3,112.87,109.165,112.8275,59793549.0,0.0322735590118939,Neutral,0.9999907
2024-09-11,11:30,"T. Rowe Price Investment Management, Inc. Expands Stake in Aurora Innovation Inc",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,109.3,112.87,109.165,112.8275,59793549.0,0.0322735590118939,Neutral,0.9999907
